datetime,I_static_A,I_dynamic_A,rho_eff_Km_W,dryout
2023-02-06T19:00,808.4805956312048,542.5732834862448,3.3333333333333335,1
2023-02-06T20:00,818.7670219385759,549.4765290645412,3.3333333333333335,1
2023-02-06T21:00,827.9155407684673,555.6161221820415,3.3333333333333335,1
2023-02-06T22:00,832.452098238591,558.6606168744187,3.3333333333333335,1
2023-02-06T23:00,834.4604295005415,560.0084128425752,3.3333333333333335,1
2023-02-07T00:00,834.4604295005415,560.0084128425752,3.3333333333333335,1
2023-02-07T01:00,834.9617575298446,560.34485529578,3.3333333333333335,1
2023-02-07T02:00,837.46389606527,562.024046519712,3.3333333333333335,1
2023-02-07T03:00,834.9617575298446,560.34485529578,3.3333333333333335,1
2023-02-07T04:00,836.9640667780919,561.6886098759729,3.3333333333333335,1
2023-02-07T05:00,837.9634272138136,562.3592830818924,3.3333333333333335,1
2023-02-07T06:00,839.95858105523,563.6982356512517,3.3333333333333335,1
2023-02-07T07:00,842.4458787149532,565.367467127599,3.3333333333333335,1
2023-02-07T08:00,832.452098238591,558.6606168744187,3.3333333333333335,1
2023-02-07T09:00,822.8455877593044,552.2136644531028,3.3333333333333335,1
2023-02-07T10:00,813.6400646865762,546.0358156503383,3.3333333333333335,1
2023-02-07T11:00,804.849288107094,540.1363042224854,3.3333333333333335,1
2023-02-07T12:00,797.0122047622693,534.8768186314464,3.3333333333333335,1
2023-02-07T13:00,793.328404630971,532.4046114520211,3.3333333333333335,1
2023-02-07T14:00,792.2727442769466,531.6961552347359,3.3333333333333335,1
2023-02-07T15:00,792.8007501631307,532.0505012622287,3.3333333333333335,1
2023-02-07T16:00,792.8007501631307,532.0505012622287,3.3333333333333335,1
2023-02-07T17:00,792.8007501631307,532.0505012622287,3.3333333333333335,1
2023-02-07T18:00,799.1096089275919,536.284391640528,3.3333333333333335,1
2023-02-07T19:00,804.3291915822757,539.7872661865382,3.3333333333333335,1
2023-02-07T20:00,815.1815376150718,547.0703018615577,3.3333333333333335,1
2023-02-07T21:00,815.1815376150718,547.0703018615577,3.3333333333333335,1
2023-02-07T22:00,817.7442020240601,548.7901121456532,3.3333333333333335,1
2023-02-07T23:00,821.3184990548177,551.1888315294118,3.3333333333333335,1
2023-02-08T00:00,820.808838131364,550.8467968507848,3.3333333333333335,1
2023-02-08T01:00,821.8278439093905,551.5306540934482,3.3333333333333335,1
2023-02-08T02:00,822.3368732823892,551.8722649370371,3.3333333333333335,1
2023-02-08T03:00,822.3368732823892,551.8722649370371,3.3333333333333335,1
2023-02-08T04:00,822.8455877593044,552.2136644531028,3.3333333333333335,1
2023-02-08T05:00,822.8455877593044,552.2136644531028,3.3333333333333335,1
2023-02-08T06:00,823.3539879238176,552.5548530333549,3.3333333333333335,1
2023-02-08T07:00,822.8455877593044,552.2136644531028,3.3333333333333335,1
2023-02-08T08:00,822.8455877593044,552.2136644531028,3.3333333333333335,1
2023-02-08T09:00,821.8278439093905,551.5306540934482,3.3333333333333335,1
2023-02-08T10:00,820.298860549898,550.5045496621997,3.3333333333333335,1
2023-02-08T11:00,818.7670219385759,549.4765290645412,3.3333333333333335,1
2023-02-08T12:00,817.7442020240601,548.7901121456532,3.3333333333333335,1
2023-02-08T13:00,816.2075689055268,547.7588739426071,3.3333333333333335,1
2023-02-08T14:00,815.1815376150718,547.0703018615577,3.3333333333333335,1
2023-02-08T15:00,814.6680373829415,546.7256906135904,3.3333333333333335,1
2023-02-08T16:00,815.1815376150718,547.0703018615577,3.3333333333333335,1
2023-02-08T17:00,815.1815376150718,547.0703018615577,3.3333333333333335,1
2023-02-08T18:00,817.2323120195798,548.4465815253569,3.3333333333333335,1
2023-02-08T19:00,818.7670219385759,549.4765290645412,3.3333333333333335,1
2023-02-08T20:00,821.3184990548177,551.1888315294118,3.3333333333333335,1
2023-02-08T21:00,821.3184990548177,551.1888315294118,3.3333333333333335,1
2023-02-08T22:00,822.3368732823892,551.8722649370371,3.3333333333333335,1
2023-02-08T23:00,823.3539879238176,552.5548530333549,3.3333333333333335,1
2023-02-09T00:00,824.3698476413676,553.2365989472222,3.3333333333333335,1
2023-02-09T01:00,825.3844570686132,553.9175057882416,3.3333333333333335,1
2023-02-09T02:00,827.4099434445084,555.2768145948655,3.3333333333333335,1
2023-02-09T03:00,829.430483555578,556.6328039511998,3.3333333333333335,1
2023-02-09T04:00,831.9492579038304,558.3231595093629,3.3333333333333335,1
2023-02-09T05:00,832.452098238591,558.6606168744187,3.3333333333333335,1
2023-02-09T06:00,833.9588001017373,559.671768139569,3.3333333333333335,1
2023-02-09T07:00,834.4604295005415,560.0084128425752,3.3333333333333335,1
2023-02-09T08:00,837.46389606527,562.024046519712,3.3333333333333335,1
2023-02-09T09:00,837.9634272138136,562.3592830818924,3.3333333333333335,1
2023-02-09T10:00,836.463938817821,561.3529727919986,3.3333333333333335,1
2023-02-09T11:00,832.452098238591,558.6606168744187,3.3333333333333335,1
2023-02-09T12:00,830.9426643617094,557.6476321482414,3.3333333333333335,1
2023-02-09T13:00,824.3698476413676,553.2365989472222,3.3333333333333335,1
2023-02-09T14:00,825.3844570686132,553.9175057882416,3.3333333333333335,1
2023-02-09T15:00,823.8620743578094,552.8958310682954,3.3333333333333335,1
2023-02-09T16:00,821.3184990548177,551.1888315294118,3.3333333333333335,1
2023-02-09T17:00,820.808838131364,550.8467968507848,3.3333333333333335,1
2023-02-09T18:00,823.8620743578094,552.8958310682954,3.3333333333333335,1
2023-02-09T19:00,827.4099434445084,555.2768145948655,3.3333333333333335,1
2023-02-09T20:00,832.452098238591,558.6606168744187,3.3333333333333335,1
2023-02-09T21:00,834.9617575298446,560.34485529578,3.3333333333333335,1
2023-02-09T22:00,836.9640667780919,561.6886098759729,3.3333333333333335,1
2023-02-09T23:00,838.4626607565891,562.6943199201219,3.3333333333333335,1
2023-02-10T00:00,837.9634272138136,562.3592830818924,3.3333333333333335,1
2023-02-10T01:00,837.9634272138136,562.3592830818924,3.3333333333333335,1
2023-02-10T02:00,838.9615972248776,563.0291573909445,3.3333333333333335,1
2023-02-10T03:00,839.4602371483813,563.3637958498447,3.3333333333333335,1
